terminal_id,total_txns,total_volume,avg_txn_amount,unique_customers,fraud_txns,fraud_volume,fraud_rate_pct,risk_tier
7880,39,2248.25,57.65,16,0,0.0,0.0,4 - Clean
7881,95,7151.3,75.28,34,1,331.6,1.053,3 - Watch
7882,98,5524.21,56.37,30,0,0.0,0.0,4 - Clean
7883,108,6714.89,62.17,33,0,0.0,0.0,4 - Clean
7884,172,8245.46,47.94,40,1,99.65,0.581,3 - Watch
7885,106,5736.83,54.12,28,0,0.0,0.0,4 - Clean
7886,57,2516.86,44.16,24,0,0.0,0.0,4 - Clean
7887,102,4605.49,45.15,37,0,0.0,0.0,4 - Clean
7888,63,3246.92,51.54,29,0,0.0,0.0,4 - Clean
7889,54,2511.92,46.52,24,0,0.0,0.0,4 - Clean
7890,86,6761.32,78.62,29,2,673.65,2.326,2 - High
7891,96,4271.47,44.49,33,1,495.85,1.042,3 - Watch
7892,52,2784.66,53.55,25,0,0.0,0.0,4 - Clean
7893,76,3552.34,46.74,29,0,0.0,0.0,4 - Clean
7894,50,2806.73,56.13,14,0,0.0,0.0,4 - Clean
7895,114,5299.13,46.48,36,0,0.0,0.0,4 - Clean
7896,131,5824.87,44.46,40,0,0.0,0.0,4 - Clean
7897,104,6296.11,60.54,32,0,0.0,0.0,4 - Clean
7898,122,6594.93,54.06,38,0,0.0,0.0,4 - Clean
7899,82,4045.73,49.34,33,0,0.0,0.0,4 - Clean
7900,106,7145.38,67.41,25,2,734.83,1.887,3 - Watch
7901,65,4049.37,62.3,23,0,0.0,0.0,4 - Clean
7902,64,3610.58,56.42,28,0,0.0,0.0,4 - Clean
7903,105,5058.58,48.18,28,0,0.0,0.0,4 - Clean
7904,84,5135.35,61.14,24,0,0.0,0.0,4 - Clean
7905,107,5669.87,52.99,33,1,226.85,0.935,3 - Watch
7906,77,5134.15,66.68,31,0,0.0,0.0,4 - Clean
7907,73,4747.67,65.04,28,1,361.55,1.37,3 - Watch
7908,121,8085.7,66.82,45,2,832.2,1.653,3 - Watch
7909,87,4104.79,47.18,31,0,0.0,0.0,4 - Clean
7910,40,2178.17,54.45,23,0,0.0,0.0,4 - Clean
7911,92,5199.94,56.52,32,0,0.0,0.0,4 - Clean
7912,115,6016.48,52.32,39,0,0.0,0.0,4 - Clean
7913,118,4984.71,42.24,39,1,99.95,0.847,3 - Watch
7914,86,4018.9,46.73,33,0,0.0,0.0,4 - Clean
7915,52,3559.72,68.46,18,0,0.0,0.0,4 - Clean
7916,104,5683.15,54.65,33,0,0.0,0.0,4 - Clean
7917,76,3130.36,41.19,23,0,0.0,0.0,4 - Clean
7918,56,3020.58,53.94,20,0,0.0,0.0,4 - Clean
7919,87,5921.87,68.07,31,1,228.17,1.149,3 - Watch
7920,75,3757.5,50.1,22,0,0.0,0.0,4 - Clean
7921,93,5629.06,60.53,26,0,0.0,0.0,4 - Clean
7922,107,4583.5,42.84,34,0,0.0,0.0,4 - Clean
7923,101,6414.73,63.51,35,0,0.0,0.0,4 - Clean
7924,84,3793.85,45.16,29,1,53.35,1.19,3 - Watch
7925,82,3284.24,40.05,32,0,0.0,0.0,4 - Clean
7926,82,3551.07,43.31,28,25,1322.41,30.488,1 - Critical
7927,81,4663.03,57.57,31,1,192.7,1.235,3 - Watch
7928,88,5024.56,57.1,26,0,0.0,0.0,4 - Clean
7929,109,5627.09,51.62,33,0,0.0,0.0,4 - Clean
7930,88,4944.46,56.19,34,0,0.0,0.0,4 - Clean
7931,81,4864.64,60.06,25,1,308.15,1.235,3 - Watch
7932,99,6189.0,62.52,30,0,0.0,0.0,4 - Clean
7933,92,4521.15,49.14,29,0,0.0,0.0,4 - Clean
7934,81,3740.69,46.18,25,0,0.0,0.0,4 - Clean
7935,61,3873.83,63.51,27,1,549.15,1.639,3 - Watch
7936,109,5291.17,48.54,33,0,0.0,0.0,4 - Clean
7937,85,4930.94,58.01,26,1,323.9,1.176,3 - Watch
7938,98,4603.52,46.97,29,2,427.12,2.041,2 - High
7939,68,4323.82,63.59,22,0,0.0,0.0,4 - Clean
7940,79,4494.25,56.89,29,0,0.0,0.0,4 - Clean
7941,64,3474.87,54.29,28,0,0.0,0.0,4 - Clean
7942,84,5280.83,62.87,31,2,641.65,2.381,2 - High
7943,95,4502.1,47.39,32,0,0.0,0.0,4 - Clean
7944,105,6399.99,60.95,32,0,0.0,0.0,4 - Clean
7945,97,4588.1,47.3,37,0,0.0,0.0,4 - Clean
7946,56,2900.61,51.8,19,0,0.0,0.0,4 - Clean
7947,62,2849.91,45.97,29,0,0.0,0.0,4 - Clean
7948,66,4085.01,61.89,17,1,15.65,1.515,3 - Watch
7949,107,6005.25,56.12,34,0,0.0,0.0,4 - Clean
7950,79,4154.77,52.59,26,0,0.0,0.0,4 - Clean
7951,67,4304.57,64.25,24,0,0.0,0.0,4 - Clean
7952,111,6476.14,58.34,35,1,455.0,0.901,3 - Watch
7953,89,4345.87,48.83,29,0,0.0,0.0,4 - Clean
7954,92,5690.01,61.85,32,0,0.0,0.0,4 - Clean
7955,58,2687.91,46.34,22,0,0.0,0.0,4 - Clean
7956,70,3122.32,44.6,25,0,0.0,0.0,4 - Clean
7957,127,6285.48,49.49,43,1,220.49,0.787,3 - Watch
7958,93,6254.16,67.25,29,0,0.0,0.0,4 - Clean
7959,66,2551.76,38.66,19,0,0.0,0.0,4 - Clean
7960,63,3519.64,55.87,26,0,0.0,0.0,4 - Clean
7961,68,3009.97,44.26,28,0,0.0,0.0,4 - Clean
7962,82,3618.0,44.12,29,0,0.0,0.0,4 - Clean
7963,66,3469.29,52.56,21,0,0.0,0.0,4 - Clean
7964,113,6767.92,59.89,34,0,0.0,0.0,4 - Clean
7965,102,5967.51,58.5,38,1,33.3,0.98,3 - Watch
7966,65,3824.11,58.83,22,0,0.0,0.0,4 - Clean
7967,80,4237.67,52.97,23,0,0.0,0.0,4 - Clean
7968,69,3032.84,43.95,32,0,0.0,0.0,4 - Clean
7969,121,6111.73,50.51,33,0,0.0,0.0,4 - Clean
7970,78,3948.62,50.62,29,0,0.0,0.0,4 - Clean
7971,81,5020.8,61.99,27,0,0.0,0.0,4 - Clean
7972,59,3956.56,67.06,21,0,0.0,0.0,4 - Clean
7973,119,5207.48,43.76,33,0,0.0,0.0,4 - Clean
7974,76,5187.54,68.26,23,1,321.25,1.316,3 - Watch
7975,37,2356.01,63.68,12,0,0.0,0.0,4 - Clean
7976,107,6518.48,60.92,38,0,0.0,0.0,4 - Clean
7977,127,8399.72,66.14,41,1,305.65,0.787,3 - Watch
7978,90,4820.61,53.56,32,0,0.0,0.0,4 - Clean
7979,76,4686.66,61.67,24,1,123.1,1.316,3 - Watch
7980,74,3960.93,53.53,27,0,0.0,0.0,4 - Clean
7981,99,5136.54,51.88,26,0,0.0,0.0,4 - Clean
7982,83,4855.11,58.5,26,0,0.0,0.0,4 - Clean
7983,108,5431.74,50.29,37,0,0.0,0.0,4 - Clean
7984,94,4574.47,48.66,31,0,0.0,0.0,4 - Clean
7985,115,4570.26,39.74,36,0,0.0,0.0,4 - Clean
7986,97,6060.53,62.48,32,0,0.0,0.0,4 - Clean
7987,75,3714.64,49.53,28,0,0.0,0.0,4 - Clean
7988,110,5081.48,46.2,35,27,1436.94,24.545,1 - Critical
7989,74,4038.11,54.57,26,0,0.0,0.0,4 - Clean
7990,90,4514.43,50.16,37,0,0.0,0.0,4 - Clean
7991,111,5995.46,54.01,42,1,105.3,0.901,3 - Watch
7992,118,4875.37,41.32,33,0,0.0,0.0,4 - Clean
7993,96,5003.37,52.12,33,1,223.01,1.042,3 - Watch
7994,112,5711.91,51.0,32,0,0.0,0.0,4 - Clean
7995,81,4914.2,60.67,22,0,0.0,0.0,4 - Clean
7996,111,6260.92,56.4,30,1,354.65,0.901,3 - Watch
7997,74,3715.67,50.21,26,0,0.0,0.0,4 - Clean
7998,104,5509.71,52.98,32,0,0.0,0.0,4 - Clean
7999,92,4788.89,52.05,30,0,0.0,0.0,4 - Clean
8000,54,3016.84,55.87,20,1,238.78,1.852,3 - Watch
8001,132,7726.08,58.53,46,0,0.0,0.0,4 - Clean
8002,101,5788.97,57.32,27,21,1329.58,20.792,1 - Critical
8003,126,6557.55,52.04,40,0,0.0,0.0,4 - Clean
8004,67,3922.65,58.55,21,2,339.35,2.985,2 - High
8005,81,3546.42,43.78,28,0,0.0,0.0,4 - Clean
8006,79,3973.59,50.3,29,1,108.3,1.266,3 - Watch
8007,78,4762.29,61.06,26,0,0.0,0.0,4 - Clean
8008,81,4452.4,54.97,32,0,0.0,0.0,4 - Clean
8009,90,5217.66,57.97,37,0,0.0,0.0,4 - Clean
8010,68,2808.09,41.3,28,0,0.0,0.0,4 - Clean
8011,90,4789.58,53.22,37,0,0.0,0.0,4 - Clean
8012,89,4654.29,52.3,32,0,0.0,0.0,4 - Clean
8013,89,3995.28,44.89,33,1,226.65,1.124,3 - Watch
8014,79,4801.89,60.78,26,0,0.0,0.0,4 - Clean
8015,79,4069.66,51.51,34,0,0.0,0.0,4 - Clean
8016,112,6521.34,58.23,31,0,0.0,0.0,4 - Clean
8017,75,3316.6,44.22,24,0,0.0,0.0,4 - Clean
8018,109,5885.55,54.0,31,0,0.0,0.0,4 - Clean
8019,46,2053.74,44.65,18,0,0.0,0.0,4 - Clean
8020,122,5941.82,48.7,35,0,0.0,0.0,4 - Clean
8021,62,3291.18,53.08,32,0,0.0,0.0,4 - Clean
8022,112,5484.66,48.97,35,1,33.55,0.893,3 - Watch
8023,84,4742.17,56.45,29,0,0.0,0.0,4 - Clean
8024,79,5388.71,68.21,28,0,0.0,0.0,4 - Clean
8025,77,3827.08,49.7,26,0,0.0,0.0,4 - Clean
8026,82,4657.38,56.8,35,1,151.5,1.22,3 - Watch
8027,139,7661.78,55.12,36,0,0.0,0.0,4 - Clean
8028,105,5671.08,54.01,34,1,238.1,0.952,3 - Watch
8029,96,3941.03,41.05,33,1,393.7,1.042,3 - Watch
8030,86,5370.61,62.45,30,1,197.35,1.163,3 - Watch
8031,73,4534.64,62.12,24,0,0.0,0.0,4 - Clean
8032,72,4912.66,68.23,22,0,0.0,0.0,4 - Clean
8033,99,4683.39,47.31,28,0,0.0,0.0,4 - Clean
8034,106,6442.86,60.78,24,0,0.0,0.0,4 - Clean
8035,58,4060.88,70.02,21,0,0.0,0.0,4 - Clean
8036,72,4241.53,58.91,28,0,0.0,0.0,4 - Clean
8037,86,4874.25,56.68,28,0,0.0,0.0,4 - Clean
8038,108,5876.56,54.41,34,1,42.55,0.926,3 - Watch
8039,68,3893.84,57.26,26,0,0.0,0.0,4 - Clean
8040,106,6608.6,62.35,33,0,0.0,0.0,4 - Clean
8041,62,3760.7,60.66,20,1,240.55,1.613,3 - Watch
8042,103,5138.78,49.89,33,0,0.0,0.0,4 - Clean
8043,94,4566.98,48.58,37,0,0.0,0.0,4 - Clean
8044,98,6037.07,61.6,30,2,545.1,2.041,2 - High
8045,59,3452.27,58.51,24,0,0.0,0.0,4 - Clean
8046,86,4291.74,49.9,29,1,255.05,1.163,3 - Watch
8047,86,4658.28,54.17,29,0,0.0,0.0,4 - Clean
8048,67,3983.76,59.46,32,0,0.0,0.0,4 - Clean
8049,85,4783.76,56.28,28,0,0.0,0.0,4 - Clean
8050,62,3221.16,51.95,31,0,0.0,0.0,4 - Clean
8051,85,4050.5,47.65,34,0,0.0,0.0,4 - Clean
8052,32,1439.56,44.99,12,0,0.0,0.0,4 - Clean
8053,87,4783.0,54.98,19,0,0.0,0.0,4 - Clean
8054,69,3923.71,56.87,25,0,0.0,0.0,4 - Clean
8055,89,4293.61,48.24,28,0,0.0,0.0,4 - Clean
8056,70,3675.41,52.51,25,0,0.0,0.0,4 - Clean
8057,78,4031.21,51.68,18,0,0.0,0.0,4 - Clean
8058,97,4961.54,51.15,34,0,0.0,0.0,4 - Clean
8059,51,2306.45,45.22,26,0,0.0,0.0,4 - Clean
8060,68,4423.87,65.06,25,1,228.6,1.471,3 - Watch
8061,80,4288.35,53.6,28,1,285.1,1.25,3 - Watch
8062,57,3360.76,58.96,26,1,309.25,1.754,3 - Watch
8063,76,4815.55,63.36,27,0,0.0,0.0,4 - Clean
8064,96,6627.02,69.03,29,0,0.0,0.0,4 - Clean
8065,89,4860.38,54.61,35,0,0.0,0.0,4 - Clean
8066,86,4186.62,48.68,33,1,234.01,1.163,3 - Watch
8067,81,4346.87,53.67,27,1,80.7,1.235,3 - Watch
8068,78,4692.35,60.16,24,0,0.0,0.0,4 - Clean
8069,105,6009.81,57.24,35,0,0.0,0.0,4 - Clean
8070,90,4541.99,50.47,28,0,0.0,0.0,4 - Clean
8071,57,3475.25,60.97,27,0,0.0,0.0,4 - Clean
8072,83,4645.32,55.97,22,0,0.0,0.0,4 - Clean
8073,63,3507.91,55.68,27,0,0.0,0.0,4 - Clean
8074,99,4918.59,49.68,32,0,0.0,0.0,4 - Clean
8075,91,3494.39,38.4,28,0,0.0,0.0,4 - Clean
8076,90,3750.17,41.67,33,0,0.0,0.0,4 - Clean
8077,77,4218.22,54.78,29,0,0.0,0.0,4 - Clean
8078,75,3793.91,50.59,28,0,0.0,0.0,4 - Clean
8079,101,5877.85,58.2,40,1,221.67,0.99,3 - Watch
8080,56,2747.37,49.06,27,0,0.0,0.0,4 - Clean
8081,54,3637.32,67.36,17,0,0.0,0.0,4 - Clean
8082,71,3382.83,47.65,35,0,0.0,0.0,4 - Clean
8083,96,5369.7,55.93,32,0,0.0,0.0,4 - Clean
8084,65,3278.8,50.44,23,0,0.0,0.0,4 - Clean
8085,71,3918.76,55.19,26,1,311.7,1.408,3 - Watch
8086,78,4853.53,62.22,30,0,0.0,0.0,4 - Clean
8087,110,5923.93,53.85,27,0,0.0,0.0,4 - Clean
8088,108,4959.5,45.92,38,0,0.0,0.0,4 - Clean
8089,98,4973.22,50.75,34,1,90.6,1.02,3 - Watch
8090,71,4163.3,58.64,26,0,0.0,0.0,4 - Clean
8091,68,2870.94,42.22,21,0,0.0,0.0,4 - Clean
8092,103,6055.35,58.79,34,0,0.0,0.0,4 - Clean
8093,56,2664.65,47.58,18,1,51.2,1.786,3 - Watch
8094,93,6472.68,69.6,31,1,342.65,1.075,3 - Watch
8095,91,6020.13,66.16,29,1,362.2,1.099,3 - Watch
8096,51,3107.36,60.93,12,0,0.0,0.0,4 - Clean
8097,120,6296.34,52.47,37,0,0.0,0.0,4 - Clean
8098,66,3534.29,53.55,26,0,0.0,0.0,4 - Clean
8099,154,8790.45,57.08,46,0,0.0,0.0,4 - Clean
8100,102,6788.59,66.55,36,0,0.0,0.0,4 - Clean
8101,55,2847.09,51.77,23,1,596.75,1.818,3 - Watch
8102,59,3583.36,60.73,27,0,0.0,0.0,4 - Clean
8103,102,4088.42,40.08,34,0,0.0,0.0,4 - Clean
8104,69,3798.17,55.05,27,0,0.0,0.0,4 - Clean
8105,100,5034.29,50.34,31,0,0.0,0.0,4 - Clean
8106,141,7345.17,52.09,27,0,0.0,0.0,4 - Clean
8107,123,5807.76,47.22,37,0,0.0,0.0,4 - Clean
8108,77,3606.36,46.84,24,0,0.0,0.0,4 - Clean
8109,83,5342.54,64.37,29,0,0.0,0.0,4 - Clean
8110,95,5196.96,54.7,32,1,49.45,1.053,3 - Watch
8111,75,3535.41,47.14,25,0,0.0,0.0,4 - Clean
8112,102,6207.65,60.86,31,0,0.0,0.0,4 - Clean
8113,69,4169.88,60.43,27,0,0.0,0.0,4 - Clean
8114,58,2784.02,48.0,21,0,0.0,0.0,4 - Clean
8115,104,5983.35,57.53,29,0,0.0,0.0,4 - Clean
8116,102,5312.23,52.08,33,1,13.1,0.98,3 - Watch
8117,84,4685.43,55.78,29,0,0.0,0.0,4 - Clean
8118,108,5261.56,48.72,32,0,0.0,0.0,4 - Clean
8119,120,5021.59,41.85,32,0,0.0,0.0,4 - Clean
8120,78,4066.82,52.14,27,0,0.0,0.0,4 - Clean
8121,101,5536.12,54.81,25,0,0.0,0.0,4 - Clean
8122,73,4591.25,62.89,28,0,0.0,0.0,4 - Clean
8123,97,5078.95,52.36,27,0,0.0,0.0,4 - Clean
8124,77,4326.9,56.19,28,1,402.25,1.299,3 - Watch
8125,97,5013.15,51.68,30,0,0.0,0.0,4 - Clean
8126,141,7408.62,52.54,42,0,0.0,0.0,4 - Clean
8127,66,3384.21,51.28,23,0,0.0,0.0,4 - Clean
8128,97,5344.03,55.09,30,0,0.0,0.0,4 - Clean
8129,97,4857.29,50.08,34,1,495.05,1.031,3 - Watch
8130,185,10281.81,55.58,51,0,0.0,0.0,4 - Clean
8131,101,5896.57,58.38,33,0,0.0,0.0,4 - Clean
8132,68,3436.08,50.53,25,2,338.29,2.941,2 - High
8133,97,4136.36,42.64,34,0,0.0,0.0,4 - Clean
8134,63,3602.38,57.18,19,0,0.0,0.0,4 - Clean
8135,86,4028.26,46.84,31,1,325.6,1.163,3 - Watch
8136,129,6589.2,51.08,33,1,35.55,0.775,3 - Watch
8137,94,4806.8,51.14,23,0,0.0,0.0,4 - Clean
8138,79,4457.9,56.43,29,0,0.0,0.0,4 - Clean
8139,101,5930.29,58.72,32,0,0.0,0.0,4 - Clean
8140,76,4045.1,53.22,32,0,0.0,0.0,4 - Clean
8141,119,5704.02,47.93,35,0,0.0,0.0,4 - Clean
8142,84,5242.12,62.41,26,1,165.45,1.19,3 - Watch
8143,106,5223.24,49.28,28,1,128.0,0.943,3 - Watch
8144,99,3645.36,36.82,38,0,0.0,0.0,4 - Clean
8145,50,2970.68,59.41,14,13,812.17,26.0,1 - Critical
8146,100,5996.41,59.96,27,0,0.0,0.0,4 - Clean
8147,74,2853.52,38.56,25,0,0.0,0.0,4 - Clean
8148,96,5946.22,61.94,23,0,0.0,0.0,4 - Clean
8149,96,5192.95,54.09,34,1,343.4,1.042,3 - Watch
8150,85,5126.24,60.31,28,0,0.0,0.0,4 - Clean
8151,82,5081.8,61.97,29,0,0.0,0.0,4 - Clean
8152,98,5675.5,57.91,25,0,0.0,0.0,4 - Clean
8153,62,3400.32,54.84,20,0,0.0,0.0,4 - Clean
8154,90,4998.14,55.53,33,0,0.0,0.0,4 - Clean
8155,80,4335.92,54.2,29,0,0.0,0.0,4 - Clean
8156,90,3696.19,41.07,31,0,0.0,0.0,4 - Clean
8157,80,3786.06,47.33,33,0,0.0,0.0,4 - Clean
8158,78,3882.03,49.77,26,0,0.0,0.0,4 - Clean
8159,110,6020.13,54.73,36,0,0.0,0.0,4 - Clean
8160,88,5218.83,59.3,28,0,0.0,0.0,4 - Clean
8161,74,3425.07,46.28,27,0,0.0,0.0,4 - Clean
8162,96,5189.11,54.05,33,1,237.9,1.042,3 - Watch
8163,83,4136.46,49.84,31,0,0.0,0.0,4 - Clean
8164,71,3984.64,56.12,30,0,0.0,0.0,4 - Clean
8165,153,7248.03,47.37,45,0,0.0,0.0,4 - Clean
8166,94,4802.66,51.09,35,1,9.15,1.064,3 - Watch
8167,103,4832.17,46.91,32,0,0.0,0.0,4 - Clean
8168,78,3833.58,49.15,28,0,0.0,0.0,4 - Clean
8169,120,7563.61,63.03,30,1,495.65,0.833,3 - Watch
8170,72,4123.51,57.27,22,0,0.0,0.0,4 - Clean
8171,70,3265.95,46.66,25,0,0.0,0.0,4 - Clean
8172,100,5427.0,54.27,26,0,0.0,0.0,4 - Clean
8173,66,4648.04,70.42,22,0,0.0,0.0,4 - Clean
8174,61,3273.79,53.67,24,0,0.0,0.0,4 - Clean
8175,89,5340.3,60.0,31,1,101.1,1.124,3 - Watch
8176,91,5179.23,56.91,31,0,0.0,0.0,4 - Clean
8177,90,4928.23,54.76,34,1,230.34,1.111,3 - Watch
8178,88,4709.32,53.51,30,0,0.0,0.0,4 - Clean
8179,91,5175.21,56.87,28,0,0.0,0.0,4 - Clean
8180,91,5337.55,58.65,27,0,0.0,0.0,4 - Clean
8181,92,4167.31,45.3,29,0,0.0,0.0,4 - Clean
8182,65,3537.5,54.42,28,0,0.0,0.0,4 - Clean
8183,75,4036.66,53.82,25,0,0.0,0.0,4 - Clean
8184,69,3159.74,45.79,26,0,0.0,0.0,4 - Clean
8185,105,6934.96,66.05,28,0,0.0,0.0,4 - Clean
8186,58,2481.46,42.78,19,0,0.0,0.0,4 - Clean
8187,78,4158.72,53.32,29,0,0.0,0.0,4 - Clean
8188,95,5261.53,55.38,25,0,0.0,0.0,4 - Clean
8189,82,4576.46,55.81,28,0,0.0,0.0,4 - Clean
8190,75,3669.03,48.92,26,0,0.0,0.0,4 - Clean
8191,112,5823.49,52.0,25,0,0.0,0.0,4 - Clean
8192,107,6318.5,59.05,35,1,225.18,0.935,3 - Watch
8193,102,7222.16,70.81,35,3,1714.2,2.941,2 - High
8194,55,3713.41,67.52,14,0,0.0,0.0,4 - Clean
8195,107,6144.13,57.42,33,0,0.0,0.0,4 - Clean
8196,40,1620.84,40.52,12,0,0.0,0.0,4 - Clean
8197,65,3327.63,51.19,27,0,0.0,0.0,4 - Clean
8198,98,6424.57,65.56,24,0,0.0,0.0,4 - Clean
8199,62,3332.03,53.74,17,0,0.0,0.0,4 - Clean
8200,83,3337.19,40.21,31,0,0.0,0.0,4 - Clean
8201,78,3914.88,50.19,31,0,0.0,0.0,4 - Clean
8202,97,5304.84,54.69,27,0,0.0,0.0,4 - Clean
8203,96,5051.19,52.62,32,0,0.0,0.0,4 - Clean
8204,78,4695.49,60.2,30,0,0.0,0.0,4 - Clean
8205,49,2070.66,42.26,19,0,0.0,0.0,4 - Clean
8206,72,4211.91,58.5,30,0,0.0,0.0,4 - Clean
8207,84,4316.38,51.39,31,1,43.05,1.19,3 - Watch
8208,86,4148.62,48.24,37,0,0.0,0.0,4 - Clean
8209,91,4970.41,54.62,29,0,0.0,0.0,4 - Clean
8210,102,5712.11,56.0,31,0,0.0,0.0,4 - Clean
8211,96,4823.03,50.24,27,0,0.0,0.0,4 - Clean
8212,112,6007.12,53.64,32,0,0.0,0.0,4 - Clean
8213,75,4890.99,65.21,28,1,254.85,1.333,3 - Watch
8214,75,4045.2,53.94,28,1,247.04,1.333,3 - Watch
8215,126,7215.33,57.26,41,2,812.15,1.587,3 - Watch
8216,81,5377.18,66.38,26,0,0.0,0.0,4 - Clean
8217,133,6815.39,51.24,37,0,0.0,0.0,4 - Clean
8218,90,4953.83,55.04,26,0,0.0,0.0,4 - Clean
8219,85,5630.55,66.24,28,1,433.5,1.176,3 - Watch
8220,80,3928.61,49.11,36,0,0.0,0.0,4 - Clean
8221,60,2752.02,45.87,28,0,0.0,0.0,4 - Clean
8222,118,6925.96,58.69,41,1,36.4,0.847,3 - Watch
8223,96,5282.25,55.02,31,1,223.57,1.042,3 - Watch
8224,101,5853.67,57.96,35,0,0.0,0.0,4 - Clean
8225,79,3347.35,42.37,18,0,0.0,0.0,4 - Clean
8226,100,5466.91,54.67,32,0,0.0,0.0,4 - Clean
8227,103,6376.93,61.91,29,2,948.8,1.942,3 - Watch
8228,89,4142.93,46.55,29,0,0.0,0.0,4 - Clean
8229,68,2951.46,43.4,22,0,0.0,0.0,4 - Clean
8230,59,2734.39,46.35,22,0,0.0,0.0,4 - Clean
8231,95,4711.11,49.59,30,0,0.0,0.0,4 - Clean
8232,114,5467.59,47.96,39,1,92.25,0.877,3 - Watch
8233,100,5632.9,56.33,33,1,238.76,1.0,3 - Watch
8234,113,5624.57,49.77,36,0,0.0,0.0,4 - Clean
8235,71,3394.72,47.81,23,1,137.3,1.408,3 - Watch
8236,101,3988.38,39.49,34,0,0.0,0.0,4 - Clean
8237,101,5936.74,58.78,33,0,0.0,0.0,4 - Clean
8238,107,6174.3,57.7,31,1,230.49,0.935,3 - Watch
8239,80,4337.01,54.21,27,0,0.0,0.0,4 - Clean
8240,92,5869.79,63.8,33,1,489.7,1.087,3 - Watch
8241,92,5112.6,55.57,36,1,221.35,1.087,3 - Watch
8242,90,4482.07,49.8,26,0,0.0,0.0,4 - Clean
8243,93,4904.66,52.74,31,0,0.0,0.0,4 - Clean
8244,79,4372.26,55.35,25,0,0.0,0.0,4 - Clean
8245,87,4255.25,48.91,33,0,0.0,0.0,4 - Clean
8246,117,6179.36,52.82,31,0,0.0,0.0,4 - Clean
8247,114,5887.97,51.65,34,0,0.0,0.0,4 - Clean
8248,98,4300.24,43.88,32,0,0.0,0.0,4 - Clean
8249,80,3428.92,42.86,29,0,0.0,0.0,4 - Clean
8250,86,4155.59,48.32,29,1,175.6,1.163,3 - Watch
8251,96,4426.65,46.11,29,0,0.0,0.0,4 - Clean
8252,98,6313.61,64.42,32,0,0.0,0.0,4 - Clean
8253,102,5400.3,52.94,25,0,0.0,0.0,4 - Clean
8254,65,3886.84,59.8,25,0,0.0,0.0,4 - Clean
8255,79,4812.53,60.92,23,0,0.0,0.0,4 - Clean
8256,135,6372.48,47.2,38,0,0.0,0.0,4 - Clean
8257,95,4469.07,47.04,38,0,0.0,0.0,4 - Clean
8258,62,2594.6,41.85,20,1,223.44,1.613,3 - Watch
8259,82,3859.85,47.07,30,0,0.0,0.0,4 - Clean
8260,81,5142.84,63.49,27,0,0.0,0.0,4 - Clean
8261,59,3433.99,58.2,15,0,0.0,0.0,4 - Clean
8262,77,3156.71,41.0,26,0,0.0,0.0,4 - Clean
8263,87,4459.72,51.26,30,0,0.0,0.0,4 - Clean
8264,90,4645.94,51.62,27,0,0.0,0.0,4 - Clean
8265,76,3740.62,49.22,28,0,0.0,0.0,4 - Clean
8266,107,5033.12,47.04,38,0,0.0,0.0,4 - Clean
8267,85,4570.04,53.77,31,0,0.0,0.0,4 - Clean
8268,85,4538.97,53.4,32,0,0.0,0.0,4 - Clean
8269,72,3052.07,42.39,27,0,0.0,0.0,4 - Clean
8270,82,4318.3,52.66,27,0,0.0,0.0,4 - Clean
8271,80,4149.23,51.87,31,0,0.0,0.0,4 - Clean
8272,92,4203.03,45.69,29,0,0.0,0.0,4 - Clean
8273,103,5123.18,49.74,33,0,0.0,0.0,4 - Clean
8274,87,5709.29,65.62,30,0,0.0,0.0,4 - Clean
8275,113,6746.19,59.7,32,0,0.0,0.0,4 - Clean
8276,94,5349.09,56.91,33,0,0.0,0.0,4 - Clean
8277,89,4410.88,49.56,34,0,0.0,0.0,4 - Clean
8278,110,5650.17,51.37,39,0,0.0,0.0,4 - Clean
8279,90,4631.49,51.46,25,0,0.0,0.0,4 - Clean
8280,73,4962.0,67.97,24,0,0.0,0.0,4 - Clean
8281,68,3793.23,55.78,29,0,0.0,0.0,4 - Clean
8282,72,3465.33,48.13,27,0,0.0,0.0,4 - Clean
8283,88,4121.9,46.84,40,0,0.0,0.0,4 - Clean
8284,77,4632.46,60.16,27,0,0.0,0.0,4 - Clean
8285,102,5697.24,55.86,31,0,0.0,0.0,4 - Clean
8286,81,4862.84,60.04,34,0,0.0,0.0,4 - Clean
8287,75,4244.82,56.6,29,0,0.0,0.0,4 - Clean
8288,46,1842.3,40.05,18,0,0.0,0.0,4 - Clean
8289,95,4514.23,47.52,28,0,0.0,0.0,4 - Clean
8290,84,5564.47,66.24,30,1,223.56,1.19,3 - Watch
8291,88,4743.81,53.91,28,0,0.0,0.0,4 - Clean
8292,98,4914.67,50.15,36,1,25.95,1.02,3 - Watch
8293,75,4722.24,62.96,23,2,616.1,2.667,2 - High
8294,54,3046.2,56.41,21,1,235.2,1.852,3 - Watch
8295,87,5124.37,58.9,35,0,0.0,0.0,4 - Clean
8296,69,4140.45,60.01,17,0,0.0,0.0,4 - Clean
8297,98,4872.9,49.72,30,1,241.95,1.02,3 - Watch
8298,91,5571.39,61.22,31,0,0.0,0.0,4 - Clean
8299,91,6061.52,66.61,31,0,0.0,0.0,4 - Clean
8300,89,5073.36,57.0,27,0,0.0,0.0,4 - Clean
8301,78,3932.13,50.41,26,0,0.0,0.0,4 - Clean
