rank,pct_terminals,fraud_volume,cum,cum_pct
1888,18.88,132.75,892801.1100000014,96.22
1889,18.89,132.5,892933.6100000014,96.24
1890,18.9,132.3,893065.9100000014,96.25
1891,18.91,132.25,893198.1600000014,96.27
1892,18.92,131.2,893329.3600000014,96.28
1893,18.93,131.1,893460.4600000014,96.3
1894,18.94,131.05,893591.5100000014,96.31
1895,18.95,130.92,893722.4300000014,96.32
1896,18.96,130.8,893853.2300000015,96.34
1897,18.97,130.45,893983.6800000014,96.35
1898,18.98,129.95,894113.6300000014,96.37
1899,18.99,129.85,894243.4800000014,96.38
1900,19.0,129.45,894372.9300000013,96.39
1901,19.01,128.95,894501.8800000013,96.41
1902,19.02,128.7,894630.5800000012,96.42
1903,19.03,128.5,894759.0800000012,96.44
1904,19.04,128.1,894887.1800000012,96.45
1905,19.05,128.0,895015.1800000012,96.46
1906,19.06,127.85,895143.0300000012,96.48
1907,19.07,127.45,895270.4800000011,96.49
1908,19.08,127.4,895397.8800000012,96.5
1909,19.09,126.5,895524.3800000012,96.52
1910,19.1,126.45,895650.8300000011,96.53
1911,19.11,126.25,895777.0800000011,96.55
1912,19.12,125.25,895902.3300000011,96.56
1913,19.13,125.15,896027.4800000011,96.57
1914,19.14,124.85,896152.3300000011,96.59
1915,19.15,124.85,896277.1800000011,96.6
1916,19.16,124.55,896401.7300000011,96.61
1917,19.17,123.8,896525.5300000012,96.63
1918,19.18,123.55,896649.0800000012,96.64
1919,19.19,123.35,896772.4300000012,96.65
1920,19.2,123.15,896895.5800000012,96.67
1921,19.21,123.1,897018.6800000012,96.68
1922,19.22,122.85,897141.5300000012,96.69
1923,19.23,122.55,897264.0800000012,96.71
1924,19.24,122.45,897386.5300000012,96.72
1925,19.25,122.45,897508.9800000011,96.73
1926,19.26,122.15,897631.1300000012,96.75
1927,19.27,121.35,897752.4800000011,96.76
1928,19.28,121.25,897873.7300000011,96.77
1929,19.29,119.9,897993.6300000012,96.78
1930,19.3,119.75,898113.3800000012,96.8
1931,19.31,119.55,898232.9300000012,96.81
1932,19.32,119.45,898352.3800000012,96.82
1933,19.33,118.75,898471.1300000012,96.84
1934,19.34,118.4,898589.5300000012,96.85
1935,19.35,118.35,898707.8800000012,96.86
1936,19.36,118.35,898826.2300000011,96.87
1937,19.37,118.2,898944.4300000011,96.89
1938,19.38,118.0,899062.4300000011,96.9
1939,19.39,117.95,899180.380000001,96.91
1940,19.4,117.4,899297.7800000011,96.93
1941,19.41,117.35,899415.130000001,96.94
1942,19.42,117.25,899532.380000001,96.95
1943,19.43,116.95,899649.330000001,96.96
1944,19.44,116.45,899765.780000001,96.98
1945,19.45,116.35,899882.1300000009,96.99
1946,19.46,116.25,899998.3800000009,97.0
1947,19.47,116.0,900114.3800000009,97.01
1948,19.48,116.0,900230.3800000009,97.03
1949,19.49,115.65,900346.030000001,97.04
1950,19.5,115.65,900461.680000001,97.05
1951,19.51,115.55,900577.230000001,97.06
1952,19.52,115.3,900692.5300000011,97.08
1953,19.53,115.3,900807.8300000011,97.09
1954,19.54,115.25,900923.0800000011,97.1
1955,19.55,114.95,901038.0300000011,97.11
1956,19.56,114.9,901152.9300000011,97.13
1957,19.57,114.25,901267.1800000011,97.14
1958,19.58,114.05,901381.2300000011,97.15
1959,19.59,113.55,901494.7800000012,97.16
1960,19.6,113.45,901608.2300000011,97.17
1961,19.61,113.1,901721.3300000011,97.19
1962,19.62,113.1,901834.4300000011,97.2
1963,19.63,112.95,901947.380000001,97.21
1964,19.64,112.95,902060.330000001,97.22
1965,19.65,112.85,902173.180000001,97.23
1966,19.66,112.75,902285.930000001,97.25
1967,19.67,112.65,902398.580000001,97.26
1968,19.68,112.2,902510.780000001,97.27
1969,19.69,111.8,902622.580000001,97.28
1970,19.7,111.6,902734.180000001,97.3
1971,19.71,111.35,902845.530000001,97.31
1972,19.72,111.15,902956.680000001,97.32
1973,19.73,111.15,903067.830000001,97.33
1974,19.74,110.1,903177.930000001,97.34
1975,19.75,108.6,903286.530000001,97.35
1976,19.76,108.35,903394.8800000009,97.37
1977,19.77,108.35,903503.2300000009,97.38
1978,19.78,108.3,903611.530000001,97.39
1979,19.79,107.3,903718.830000001,97.4
1980,19.8,107.25,903826.080000001,97.41
1981,19.81,107.15,903933.230000001,97.42
1982,19.82,106.65,904039.880000001,97.44
1983,19.83,106.6,904146.480000001,97.45
1984,19.84,106.55,904253.0300000011,97.46
1985,19.85,106.5,904359.5300000011,97.47
1986,19.86,106.2,904465.730000001,97.48
1987,19.87,105.95,904571.680000001,97.49
1988,19.88,105.35,904677.030000001,97.5
1989,19.89,105.35,904782.3800000009,97.52
1990,19.9,105.3,904887.680000001,97.53
1991,19.91,105.25,904992.930000001,97.54
1992,19.92,104.85,905097.780000001,97.55
1993,19.93,104.6,905202.3800000009,97.56
1994,19.94,104.55,905306.930000001,97.57
1995,19.95,104.35,905411.280000001,97.58
1996,19.96,104.3,905515.580000001,97.6
1997,19.97,103.7,905619.280000001,97.61
1998,19.98,103.6,905722.8800000009,97.62
1999,19.99,103.45,905826.3300000009,97.63
2000,20.0,103.45,905929.7800000008,97.64
2001,20.01,102.95,906032.7300000008,97.65
2002,20.02,102.7,906135.4300000007,97.66
2003,20.03,102.45,906237.8800000007,97.67
2004,20.04,101.75,906339.6300000007,97.68
2005,20.05,101.45,906441.0800000007,97.69
2006,20.06,101.35,906542.4300000006,97.71
2007,20.07,101.1,906643.5300000006,97.72
2008,20.08,100.85,906744.3800000006,97.73
2009,20.09,100.75,906845.1300000006,97.74
2010,20.1,100.4,906945.5300000006,97.75
2011,20.11,100.1,907045.6300000006,97.76
2012,20.12,100.1,907145.7300000006,97.77
2013,20.13,99.95,907245.6800000005,97.78
2014,20.14,99.8,907345.4800000006,97.79
2015,20.15,99.8,907445.2800000006,97.8
2016,20.16,99.65,907544.9300000006,97.81
2017,20.17,98.6,907643.5300000006,97.82
2018,20.18,98.55,907742.0800000007,97.84
2019,20.19,98.35,907840.4300000006,97.85
2020,20.2,98.1,907938.5300000006,97.86
2021,20.21,97.95,908036.4800000006,97.87
2022,20.22,97.65,908134.1300000006,97.88
2023,20.23,97.35,908231.4800000006,97.89
2024,20.24,97.05,908328.5300000006,97.9
2025,20.25,97.0,908425.5300000006,97.91
2026,20.26,96.45,908521.9800000006,97.92
2027,20.27,95.75,908617.7300000006,97.93
2028,20.28,95.6,908713.3300000005,97.94
2029,20.29,95.6,908808.9300000005,97.95
2030,20.3,95.25,908904.1800000005,97.96
2031,20.31,94.8,908998.9800000006,97.97
2032,20.32,94.65,909093.6300000006,97.98
2033,20.33,94.5,909188.1300000006,97.99
2034,20.34,94.1,909282.2300000006,98.0
2035,20.35,94.05,909376.2800000006,98.01
2036,20.36,93.65,909469.9300000006,98.02
2037,20.37,93.5,909563.4300000006,98.03
2038,20.38,92.65,909656.0800000007,98.04
2039,20.39,92.45,909748.5300000006,98.05
2040,20.4,92.25,909840.7800000006,98.06
2041,20.41,92.25,909933.0300000006,98.07
2042,20.42,92.2,910025.2300000006,98.08
2043,20.43,91.55,910116.7800000006,98.09
2044,20.44,91.35,910208.1300000006,98.1
2045,20.45,91.2,910299.3300000005,98.11
2046,20.46,90.8,910390.1300000006,98.12
2047,20.47,90.65,910480.7800000006,98.13
2048,20.48,90.6,910571.3800000006,98.14
2049,20.49,90.5,910661.8800000006,98.15
2050,20.5,90.4,910752.2800000006,98.16
2051,20.51,89.85,910842.1300000006,98.17
2052,20.52,89.5,910931.6300000006,98.18
2053,20.53,89.45,911021.0800000005,98.19
2054,20.54,88.9,911109.9800000006,98.2
2055,20.55,88.35,911198.3300000005,98.21
2056,20.56,88.2,911286.5300000005,98.22
2057,20.57,88.15,911374.6800000005,98.23
2058,20.58,88.05,911462.7300000006,98.24
2059,20.59,87.8,911550.5300000006,98.25
2060,20.6,87.75,911638.2800000006,98.26
2061,20.61,87.7,911725.9800000006,98.26
2062,20.62,87.6,911813.5800000005,98.27
2063,20.63,87.55,911901.1300000006,98.28
2064,20.64,87.4,911988.5300000006,98.29
2065,20.65,87.1,912075.6300000006,98.3
2066,20.66,86.3,912161.9300000006,98.31
2067,20.67,86.05,912247.9800000007,98.32
2068,20.68,85.85,912333.8300000007,98.33
2069,20.69,85.65,912419.4800000007,98.34
2070,20.7,85.5,912504.9800000007,98.35
2071,20.71,84.75,912589.7300000007,98.36
2072,20.72,84.7,912674.4300000006,98.37
2073,20.73,84.15,912758.5800000007,98.38
2074,20.74,84.1,912842.6800000006,98.38
2075,20.75,83.8,912926.4800000007,98.39
2076,20.76,83.65,913010.1300000007,98.4
2077,20.77,83.3,913093.4300000007,98.41
2078,20.78,83.1,913176.5300000007,98.42
2079,20.79,82.85,913259.3800000007,98.43
2080,20.8,82.8,913342.1800000007,98.44
2081,20.81,82.65,913424.8300000008,98.45
2082,20.82,82.6,913507.4300000007,98.46
2083,20.83,81.9,913589.3300000008,98.47
2084,20.84,81.75,913671.0800000008,98.47
2085,20.85,81.5,913752.5800000008,98.48
2086,20.86,81.5,913834.0800000008,98.49
2087,20.87,80.8,913914.8800000008,98.5
2088,20.88,80.7,913995.5800000008,98.51
2089,20.89,80.4,914075.9800000008,98.52
2090,20.9,80.3,914156.2800000008,98.53
2091,20.91,79.75,914236.0300000008,98.54
2092,20.92,79.6,914315.6300000008,98.54
2093,20.93,79.15,914394.7800000008,98.55
2094,20.94,79.05,914473.8300000009,98.56
2095,20.95,78.75,914552.5800000009,98.57
2096,20.96,78.45,914631.0300000008,98.58
2097,20.97,78.35,914709.3800000008,98.59
2098,20.98,78.35,914787.7300000008,98.59
2099,20.99,78.35,914866.0800000008,98.6
2100,21.0,78.2,914944.2800000007,98.61
2101,21.01,77.85,915022.1300000007,98.62
2102,21.02,77.1,915099.2300000007,98.63
2103,21.03,77.05,915176.2800000007,98.64
2104,21.04,77.0,915253.2800000007,98.64
2105,21.05,76.85,915330.1300000007,98.65
2106,21.06,76.65,915406.7800000007,98.66
2107,21.07,76.65,915483.4300000007,98.67
2108,21.08,76.55,915559.9800000008,98.68
2109,21.09,75.2,915635.1800000007,98.69
2110,21.1,75.05,915710.2300000008,98.69
2111,21.11,74.7,915784.9300000007,98.7
2112,21.12,74.65,915859.5800000008,98.71
2113,21.13,73.85,915933.4300000007,98.72
2114,21.14,72.65,916006.0800000008,98.73
2115,21.15,72.4,916078.4800000008,98.73
2116,21.16,72.25,916150.7300000008,98.74
2117,21.17,71.85,916222.5800000008,98.75
2118,21.18,71.8,916294.3800000008,98.76
2119,21.19,71.75,916366.1300000008,98.76
2120,21.2,71.5,916437.6300000008,98.77
2121,21.21,71.4,916509.0300000008,98.78
2122,21.22,71.25,916580.2800000008,98.79
2123,21.23,71.2,916651.4800000008,98.8
2124,21.24,71.15,916722.6300000008,98.8
2125,21.25,71.1,916793.7300000008,98.81
2126,21.26,70.6,916864.3300000008,98.82
2127,21.27,70.3,916934.6300000008,98.83
2128,21.28,70.1,917004.7300000008,98.83
2129,21.29,70.1,917074.8300000008,98.84
2130,21.3,70.1,917144.9300000007,98.85
2131,21.31,69.85,917214.7800000007,98.86
2132,21.32,69.75,917284.5300000007,98.86
2133,21.33,69.55,917354.0800000008,98.87
2134,21.34,69.55,917423.6300000008,98.88
2135,21.35,69.5,917493.1300000008,98.89
2136,21.36,68.8,917561.9300000009,98.89
2137,21.37,68.55,917630.4800000009,98.9
2138,21.38,68.55,917699.030000001,98.91
2139,21.39,68.45,917767.4800000009,98.92
2140,21.4,68.4,917835.8800000009,98.92
2141,21.41,68.05,917903.930000001,98.93
2142,21.42,68.05,917971.980000001,98.94
2143,21.43,67.8,918039.7800000011,98.95
2144,21.44,67.8,918107.5800000011,98.95
2145,21.45,67.6,918175.1800000011,98.96
2146,21.46,67.05,918242.2300000011,98.97
2147,21.47,66.75,918308.9800000011,98.97
2148,21.48,66.1,918375.0800000011,98.98
2149,21.49,66.0,918441.0800000011,98.99
2150,21.5,65.95,918507.0300000011,99.0
2151,21.51,65.75,918572.7800000011,99.0
2152,21.52,65.6,918638.380000001,99.01
2153,21.53,65.5,918703.880000001,99.02
2154,21.54,65.5,918769.380000001,99.02
2155,21.55,65.2,918834.580000001,99.03
2156,21.56,64.7,918899.280000001,99.04
2157,21.57,64.5,918963.780000001,99.04
2158,21.58,64.3,919028.080000001,99.05
2159,21.59,63.7,919091.780000001,99.06
2160,21.6,63.7,919155.4800000009,99.07
2161,21.61,63.35,919218.8300000009,99.07
2162,21.62,63.05,919281.8800000009,99.08
2163,21.63,62.7,919344.5800000009,99.09
2164,21.64,62.5,919407.0800000009,99.09
2165,21.65,62.25,919469.3300000009,99.1
2166,21.66,62.15,919531.4800000009,99.11
2167,21.67,62.0,919593.4800000009,99.11
2168,21.68,61.9,919655.3800000009,99.12
2169,21.69,61.9,919717.280000001,99.13
2170,21.7,61.7,919778.9800000009,99.13
2171,21.71,60.95,919839.9300000009,99.14
2172,21.72,60.5,919900.4300000009,99.15
2173,21.73,60.3,919960.7300000009,99.15
2174,21.74,60.05,920020.780000001,99.16
2175,21.75,59.55,920080.330000001,99.16
2176,21.76,59.15,920139.480000001,99.17
2177,21.77,58.95,920198.430000001,99.18
2178,21.78,58.9,920257.330000001,99.18
2179,21.79,58.7,920316.030000001,99.19
2180,21.8,58.35,920374.3800000009,99.2
2181,21.81,58.3,920432.680000001,99.2
2182,21.82,58.3,920490.980000001,99.21
2183,21.83,58.0,920548.980000001,99.22
2184,21.84,57.95,920606.930000001,99.22
2185,21.85,57.65,920664.580000001,99.23
2186,21.86,57.55,920722.130000001,99.23
2187,21.87,57.35,920779.480000001,99.24
2188,21.88,57.3,920836.7800000011,99.25
2189,21.89,57.2,920893.980000001,99.25
2190,21.9,57.05,920951.0300000011,99.26
2191,21.91,56.6,921007.630000001,99.26
2192,21.92,56.35,921063.980000001,99.27
2193,21.93,56.15,921120.130000001,99.28
2194,21.94,55.55,921175.6800000011,99.28
2195,21.95,55.55,921231.2300000011,99.29
2196,21.96,55.1,921286.3300000011,99.29
2197,21.97,54.8,921341.1300000012,99.3
2198,21.98,54.7,921395.8300000011,99.31
2199,21.99,54.45,921450.2800000011,99.31
2200,22.0,54.15,921504.4300000011,99.32
2201,22.01,54.05,921558.4800000011,99.32
2202,22.02,53.95,921612.4300000011,99.33
2203,22.03,53.75,921666.1800000011,99.34
2204,22.04,53.35,921719.5300000011,99.34
2205,22.05,53.25,921772.7800000011,99.35
2206,22.06,53.25,921826.0300000011,99.35
2207,22.07,53.2,921879.230000001,99.36
2208,22.08,52.95,921932.180000001,99.36
2209,22.09,52.7,921984.8800000009,99.37
2210,22.1,52.7,922037.5800000009,99.38
2211,22.11,52.6,922090.1800000009,99.38
2212,22.12,52.45,922142.6300000008,99.39
2213,22.13,52.45,922195.0800000008,99.39
2214,22.14,52.3,922247.3800000008,99.4
2215,22.15,51.9,922299.2800000008,99.4
2216,22.16,51.65,922350.9300000009,99.41
2217,22.17,51.2,922402.1300000008,99.42
2218,22.18,51.2,922453.3300000008,99.42
2219,22.19,50.95,922504.2800000007,99.43
2220,22.2,50.6,922554.8800000007,99.43
2221,22.21,50.6,922605.4800000007,99.44
2222,22.22,50.35,922655.8300000007,99.44
2223,22.23,50.3,922706.1300000007,99.45
2224,22.24,50.0,922756.1300000007,99.45
2225,22.25,50.0,922806.1300000007,99.46
2226,22.26,49.75,922855.8800000007,99.46
2227,22.27,49.45,922905.3300000007,99.47
2228,22.28,49.4,922954.7300000007,99.47
2229,22.29,49.1,923003.8300000007,99.48
2230,22.3,49.05,923052.8800000007,99.49
2231,22.31,48.9,923101.7800000007,99.49
2232,22.32,47.5,923149.2800000007,99.5
2233,22.33,47.35,923196.6300000007,99.5
2234,22.34,47.3,923243.9300000007,99.51
2235,22.35,47.3,923291.2300000008,99.51
2236,22.36,47.25,923338.4800000008,99.52
2237,22.37,47.2,923385.6800000007,99.52
2238,22.38,46.6,923432.2800000007,99.53
2239,22.39,46.35,923478.6300000007,99.53
2240,22.4,46.3,923524.9300000007,99.54
2241,22.41,46.15,923571.0800000008,99.54
2242,22.42,45.9,923616.9800000008,99.55
2243,22.43,45.65,923662.6300000008,99.55
2244,22.44,45.65,923708.2800000008,99.56
2245,22.45,45.6,923753.8800000008,99.56
2246,22.46,45.05,923798.9300000009,99.57
2247,22.47,44.7,923843.6300000008,99.57
2248,22.48,44.65,923888.2800000008,99.58
2249,22.49,44.45,923932.7300000008,99.58
2250,22.5,44.25,923976.9800000008,99.58
2251,22.51,43.95,924020.9300000007,99.59
2252,22.52,43.9,924064.8300000008,99.59
2253,22.53,43.7,924108.5300000007,99.6
2254,22.54,43.7,924152.2300000007,99.6
2255,22.55,43.3,924195.5300000007,99.61
2256,22.56,43.2,924238.7300000007,99.61
2257,22.57,43.2,924281.9300000006,99.62
2258,22.58,43.05,924324.9800000007,99.62
2259,22.59,42.7,924367.6800000006,99.63
2260,22.6,42.55,924410.2300000007,99.63
2261,22.61,42.45,924452.6800000006,99.64
2262,22.62,42.2,924494.8800000006,99.64
2263,22.63,42.05,924536.9300000006,99.65
2264,22.64,41.85,924578.7800000006,99.65
2265,22.65,41.55,924620.3300000007,99.65
2266,22.66,41.15,924661.4800000007,99.66
2267,22.67,41.0,924702.4800000007,99.66
2268,22.68,40.9,924743.3800000007,99.67
2269,22.69,40.75,924784.1300000007,99.67
2270,22.7,40.6,924824.7300000007,99.68
2271,22.71,40.6,924865.3300000007,99.68
2272,22.72,40.2,924905.5300000006,99.69
2273,22.73,40.1,924945.6300000006,99.69
2274,22.74,39.65,924985.2800000006,99.69
2275,22.75,39.4,925024.6800000006,99.7
2276,22.76,39.35,925064.0300000006,99.7
2277,22.77,39.1,925103.1300000006,99.71
2278,22.78,39.1,925142.2300000006,99.71
2279,22.79,38.85,925181.0800000005,99.71
2280,22.8,38.5,925219.5800000005,99.72
2281,22.81,38.2,925257.7800000005,99.72
2282,22.82,38.0,925295.7800000005,99.73
2283,22.83,38.0,925333.7800000005,99.73
2284,22.84,37.8,925371.5800000005,99.74
2285,22.85,37.5,925409.0800000005,99.74
2286,22.86,37.35,925446.4300000005,99.74
2287,22.87,37.3,925483.7300000006,99.75
2288,22.88,37.3,925521.0300000006,99.75
2289,22.89,36.8,925557.8300000007,99.76
2290,22.9,36.4,925594.2300000007,99.76
2291,22.91,36.35,925630.5800000007,99.76
2292,22.92,36.1,925666.6800000006,99.77
2293,22.93,35.85,925702.5300000006,99.77
2294,22.94,35.85,925738.3800000006,99.77
2295,22.95,35.6,925773.9800000006,99.78
2296,22.96,35.55,925809.5300000006,99.78
2297,22.97,35.4,925844.9300000006,99.79
2298,22.98,34.65,925879.5800000007,99.79
2299,22.99,34.65,925914.2300000007,99.79
2300,23.0,34.15,925948.3800000007,99.8
2301,23.01,34.05,925982.4300000007,99.8
2302,23.02,33.55,926015.9800000008,99.8
2303,23.03,33.55,926049.5300000008,99.81
2304,23.04,33.45,926082.9800000008,99.81
2305,23.05,33.3,926116.2800000008,99.82
2306,23.06,33.25,926149.5300000008,99.82
2307,23.07,33.2,926182.7300000008,99.82
2308,23.08,32.85,926215.5800000008,99.83
2309,23.09,31.7,926247.2800000007,99.83
2310,23.1,31.45,926278.7300000007,99.83
2311,23.11,30.95,926309.6800000006,99.84
2312,23.12,30.8,926340.4800000007,99.84
2313,23.13,30.65,926371.1300000007,99.84
2314,23.14,30.55,926401.6800000007,99.85
2315,23.15,30.35,926432.0300000007,99.85
2316,23.16,30.35,926462.3800000007,99.85
2317,23.17,29.8,926492.1800000007,99.86
2318,23.18,29.2,926521.3800000007,99.86
2319,23.19,28.85,926550.2300000007,99.86
2320,23.2,28.1,926578.3300000007,99.87
2321,23.21,27.95,926606.2800000006,99.87
2322,23.22,27.8,926634.0800000007,99.87
2323,23.23,27.75,926661.8300000007,99.87
2324,23.24,27.0,926688.8300000007,99.88
2325,23.25,26.75,926715.5800000007,99.88
2326,23.26,25.95,926741.5300000006,99.88
2327,23.27,25.65,926767.1800000006,99.89
2328,23.28,25.55,926792.7300000007,99.89
2329,23.29,25.25,926817.9800000007,99.89
2330,23.3,25.25,926843.2300000007,99.89
2331,23.31,25.2,926868.4300000006,99.9
2332,23.32,25.1,926893.5300000006,99.9
2333,23.33,24.8,926918.3300000007,99.9
2334,23.34,24.55,926942.8800000007,99.9
2335,23.35,24.55,926967.4300000007,99.91
2336,23.36,24.15,926991.5800000008,99.91
2337,23.37,24.0,927015.5800000008,99.91
2338,23.38,23.4,927038.9800000008,99.91
2339,23.39,23.4,927062.3800000008,99.92
2340,23.4,23.2,927085.5800000008,99.92
2341,23.41,23.0,927108.5800000008,99.92
2342,23.42,22.9,927131.4800000008,99.92
2343,23.43,22.3,927153.7800000008,99.93
2344,23.44,21.85,927175.6300000008,99.93
2345,23.45,21.75,927197.3800000008,99.93
2346,23.46,21.65,927219.0300000008,99.93
2347,23.47,21.5,927240.5300000008,99.94
2348,23.48,21.0,927261.5300000008,99.94
2349,23.49,20.15,927281.6800000009,99.94
2350,23.5,19.8,927301.4800000009,99.94
2351,23.51,19.35,927320.8300000009,99.95
2352,23.52,19.2,927340.0300000008,99.95
2353,23.53,18.35,927358.3800000008,99.95
2354,23.54,18.3,927376.6800000009,99.95
2355,23.55,18.2,927394.8800000008,99.95
2356,23.56,17.05,927411.9300000009,99.96
2357,23.57,16.45,927428.3800000008,99.96
2358,23.58,16.4,927444.7800000008,99.96
2359,23.59,16.4,927461.1800000009,99.96
2360,23.6,16.1,927477.2800000008,99.96
2361,23.61,15.65,927492.9300000009,99.96
2362,23.62,15.3,927508.2300000009,99.97
2363,23.63,15.1,927523.3300000009,99.97
2364,23.64,15.1,927538.4300000009,99.97
2365,23.65,14.65,927553.0800000009,99.97
2366,23.66,14.25,927567.3300000009,99.97
2367,23.67,14.25,927581.5800000009,99.97
2368,23.68,13.9,927595.4800000009,99.97
2369,23.69,13.6,927609.0800000009,99.98
2370,23.7,13.55,927622.6300000009,99.98
2371,23.71,13.1,927635.7300000009,99.98
2372,23.72,12.45,927648.1800000009,99.98
2373,23.73,12.15,927660.3300000009,99.98
2374,23.74,11.7,927672.0300000008,99.98
2375,23.75,11.65,927683.6800000009,99.98
2376,23.76,11.55,927695.2300000009,99.99
2377,23.77,10.6,927705.8300000009,99.99
2378,23.78,10.2,927716.0300000008,99.99
2379,23.79,9.3,927725.3300000009,99.99
2380,23.8,9.15,927734.4800000009,99.99
2381,23.81,8.6,927743.0800000009,99.99
2382,23.82,8.05,927751.1300000009,99.99
2383,23.83,7.95,927759.0800000009,99.99
2384,23.84,7.8,927766.8800000009,99.99
2385,23.85,7.8,927774.680000001,99.99
2386,23.86,7.4,927782.080000001,100.0
2387,23.87,7.05,927789.130000001,100.0
2388,23.88,6.95,927796.080000001,100.0
2389,23.89,5.4,927801.480000001,100.0
2390,23.9,5.05,927806.5300000011,100.0
2391,23.91,4.45,927810.980000001,100.0
2392,23.92,4.25,927815.230000001,100.0
2393,23.93,3.6,927818.830000001,100.0
2394,23.94,2.5,927821.330000001,100.0
2395,23.95,2.35,927823.680000001,100.0
2396,23.96,2.3,927825.980000001,100.0
2397,23.97,1.85,927827.830000001,100.0
