customer_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,first_seen,last_seen,fraud_txns,fraud_rate_pct,active_days,txns_per_day,value_segment,ever_compromised
3862,6,540.85,90.14,125.66,2018-05-21 14:17:42,2018-06-27 18:28:50,0,0.0,38,0.16,D - Low Value,No
3863,285,3879.72,13.61,32.31,2018-04-01 06:54:35,2018-07-01 20:56:39,0,0.0,92,3.1,C - Mid Value,No
3864,383,7941.85,20.74,55.84,2018-04-01 09:14:07,2018-07-01 18:05:00,10,2.611,92,4.16,B - High Value,Yes
3865,80,6661.64,83.27,194.39,2018-04-01 05:14:53,2018-06-29 16:10:08,0,0.0,90,0.89,C - Mid Value,No
3866,302,23316.31,77.21,180.08,2018-04-01 04:10:00,2018-07-01 15:31:48,7,2.318,92,3.28,A - Premium,Yes
3867,233,5375.17,23.07,136.6,2018-04-01 09:32:44,2018-07-01 19:18:41,15,6.438,92,2.53,C - Mid Value,Yes
3868,230,4264.68,18.54,43.38,2018-04-02 06:14:11,2018-07-01 20:48:51,0,0.0,91,2.53,C - Mid Value,No
3869,6,593.69,98.95,194.49,2018-04-01 02:23:15,2018-05-27 07:24:17,0,0.0,57,0.11,D - Low Value,No
3870,146,7626.59,52.24,114.88,2018-04-01 08:47:02,2018-06-30 17:11:05,0,0.0,91,1.6,B - High Value,No
3871,25,447.18,17.89,35.63,2018-04-02 11:04:45,2018-06-30 04:51:45,0,0.0,89,0.28,D - Low Value,No
3872,344,14761.34,42.91,97.41,2018-04-01 10:32:51,2018-07-01 22:42:02,1,0.291,92,3.74,A - Premium,Yes
3873,289,12730.59,44.05,104.36,2018-04-01 00:47:48,2018-07-01 11:19:18,0,0.0,92,3.14,B - High Value,No
3874,169,2499.72,14.79,33.26,2018-04-01 14:52:33,2018-07-01 15:51:58,2,1.183,92,1.84,D - Low Value,Yes
3875,205,9472.94,46.21,96.49,2018-04-01 04:05:26,2018-07-01 16:08:43,1,0.488,92,2.23,B - High Value,Yes
3876,124,7934.28,63.99,137.74,2018-04-01 15:08:15,2018-07-01 11:45:54,2,1.613,91,1.36,B - High Value,Yes
3877,114,1140.73,10.01,24.58,2018-04-03 13:44:09,2018-06-30 13:54:59,1,0.877,89,1.28,D - Low Value,Yes
3878,236,17884.99,75.78,221.13,2018-04-01 09:04:00,2018-07-01 18:30:32,1,0.424,92,2.57,A - Premium,Yes
3879,260,11136.67,42.83,98.4,2018-04-01 11:42:20,2018-06-30 18:42:00,0,0.0,91,2.86,B - High Value,No
3880,349,33437.12,95.81,214.0,2018-04-01 04:02:14,2018-07-01 18:59:58,2,0.573,92,3.79,A - Premium,Yes
3881,147,6775.28,46.09,119.39,2018-04-01 08:02:41,2018-07-01 08:25:11,0,0.0,92,1.6,C - Mid Value,No
3882,203,9756.22,48.06,104.92,2018-04-01 15:47:25,2018-07-01 11:45:45,1,0.493,91,2.23,B - High Value,Yes
3883,91,3375.86,37.1,78.27,2018-04-01 17:32:04,2018-07-01 14:15:35,0,0.0,91,1.0,C - Mid Value,No
3884,249,10011.63,40.21,95.67,2018-04-01 16:00:46,2018-07-01 19:11:50,1,0.402,92,2.71,B - High Value,Yes
3885,234,2317.52,9.9,21.44,2018-04-01 08:59:18,2018-06-30 16:16:16,1,0.427,91,2.57,D - Low Value,Yes
3886,5,487.19,97.44,157.46,2018-05-09 01:27:34,2018-06-24 06:55:14,0,0.0,47,0.11,D - Low Value,No
3887,170,6151.72,36.19,90.36,2018-04-01 02:42:06,2018-07-01 15:00:16,4,2.353,92,1.85,C - Mid Value,Yes
3888,368,20183.82,54.85,127.61,2018-04-01 08:38:38,2018-07-01 21:18:26,2,0.543,92,4.0,A - Premium,Yes
3889,349,13406.73,38.41,89.22,2018-04-01 06:25:11,2018-07-01 07:36:21,4,1.146,92,3.79,B - High Value,Yes
3890,142,7718.43,54.36,126.0,2018-04-01 09:47:41,2018-06-30 19:31:59,1,0.704,91,1.56,B - High Value,Yes
3891,150,3150.61,21.0,45.43,2018-04-01 17:27:43,2018-07-01 20:27:53,1,0.667,92,1.63,C - Mid Value,Yes
3892,275,23590.29,85.78,224.8,2018-04-01 07:15:24,2018-07-01 15:20:34,2,0.727,92,2.99,A - Premium,Yes
3893,333,4776.47,14.34,35.42,2018-04-01 19:47:23,2018-07-01 20:22:07,0,0.0,92,3.62,C - Mid Value,No
3894,173,8099.33,46.82,134.11,2018-04-01 06:34:53,2018-07-01 09:35:16,1,0.578,92,1.88,B - High Value,Yes
3895,227,14615.06,64.38,144.12,2018-04-01 03:42:17,2018-07-01 21:02:35,0,0.0,92,2.47,A - Premium,No
3896,209,1686.8,8.07,16.99,2018-04-01 13:09:38,2018-07-01 12:38:33,1,0.478,91,2.3,D - Low Value,Yes
3897,136,12742.36,93.69,200.69,2018-04-04 11:13:28,2018-07-01 18:19:27,0,0.0,89,1.53,B - High Value,No
3898,311,15567.9,50.06,109.41,2018-04-01 03:24:46,2018-07-01 23:32:07,0,0.0,92,3.38,A - Premium,No
3899,214,4205.44,19.65,52.86,2018-04-01 12:36:50,2018-07-01 14:00:01,0,0.0,92,2.33,C - Mid Value,No
3900,367,11095.04,30.23,71.22,2018-04-01 06:10:19,2018-07-01 18:26:44,0,0.0,92,3.99,B - High Value,No
3901,150,5450.98,36.34,82.41,2018-04-05 10:52:33,2018-07-01 12:13:44,1,0.667,88,1.7,C - Mid Value,Yes
3902,196,5689.18,29.03,67.12,2018-04-01 06:54:56,2018-07-01 10:39:20,0,0.0,92,2.13,C - Mid Value,No
3903,24,1826.19,76.09,204.13,2018-04-12 04:06:20,2018-06-29 14:42:30,0,0.0,79,0.3,D - Low Value,No
3904,92,3423.05,37.21,80.19,2018-04-01 00:55:48,2018-06-30 11:44:02,0,0.0,91,1.01,C - Mid Value,No
3905,130,2930.62,22.54,47.62,2018-04-01 07:11:33,2018-06-28 16:05:20,0,0.0,89,1.46,C - Mid Value,No
3906,28,2667.84,95.28,208.67,2018-04-04 16:04:24,2018-07-01 07:31:08,0,0.0,88,0.32,D - Low Value,No
3907,301,15195.84,50.48,125.58,2018-04-01 12:50:19,2018-06-30 16:34:17,0,0.0,91,3.31,A - Premium,No
3908,33,1082.84,32.81,60.19,2018-04-05 13:12:11,2018-07-01 00:03:28,0,0.0,87,0.38,D - Low Value,No
3909,25,468.77,18.75,35.18,2018-04-07 23:07:20,2018-07-01 12:46:07,0,0.0,85,0.29,D - Low Value,No
3910,355,9437.57,26.58,64.14,2018-04-01 10:56:49,2018-07-01 15:24:09,2,0.563,92,3.86,B - High Value,Yes
3911,41,984.59,24.01,51.39,2018-04-10 07:23:10,2018-06-26 06:58:22,0,0.0,77,0.53,D - Low Value,No
3912,91,3504.11,38.51,90.51,2018-04-01 21:01:15,2018-07-01 18:24:35,0,0.0,91,1.0,C - Mid Value,No
3913,160,1894.92,11.84,24.55,2018-04-02 16:43:22,2018-07-01 06:06:48,0,0.0,90,1.78,D - Low Value,No
3914,154,11259.22,73.11,509.45,2018-04-02 08:52:20,2018-07-01 12:00:02,4,2.597,91,1.69,B - High Value,Yes
3915,269,8939.56,33.23,73.16,2018-04-01 11:38:04,2018-07-01 22:07:10,0,0.0,92,2.92,B - High Value,No
3916,24,2214.79,92.28,169.49,2018-04-01 17:43:05,2018-06-21 12:47:34,0,0.0,81,0.3,D - Low Value,No
3917,40,3797.4,94.94,211.57,2018-04-05 15:53:22,2018-07-01 20:47:29,0,0.0,88,0.45,C - Mid Value,No
3918,114,5513.54,48.36,99.08,2018-04-02 04:10:19,2018-07-01 20:31:59,0,0.0,91,1.25,C - Mid Value,No
3919,222,5382.37,24.24,56.21,2018-04-01 02:26:15,2018-07-01 12:43:44,0,0.0,92,2.41,C - Mid Value,No
3920,153,13330.02,87.12,192.6,2018-04-03 14:19:24,2018-07-01 18:12:22,0,0.0,90,1.7,B - High Value,No
3921,352,7974.65,22.66,49.54,2018-04-01 05:20:31,2018-07-01 21:19:27,10,2.841,92,3.83,B - High Value,Yes
3922,341,26683.43,78.25,178.61,2018-04-01 03:20:38,2018-07-01 16:58:45,4,1.173,92,3.71,A - Premium,Yes
3923,111,3334.91,30.04,70.93,2018-04-01 07:32:30,2018-06-30 13:54:21,2,1.802,91,1.22,C - Mid Value,Yes
3924,174,16335.42,93.88,207.09,2018-04-02 01:32:05,2018-07-01 22:08:14,1,0.575,91,1.91,A - Premium,Yes
3925,60,768.24,12.8,33.69,2018-04-02 06:22:33,2018-07-01 14:34:34,0,0.0,91,0.66,D - Low Value,No
3926,122,12360.28,101.31,222.8,2018-04-01 11:04:25,2018-07-01 15:21:22,1,0.82,92,1.33,B - High Value,Yes
3927,174,13832.21,79.5,176.68,2018-04-01 06:16:31,2018-06-30 23:15:30,0,0.0,91,1.91,B - High Value,No
3928,345,13659.38,39.59,92.67,2018-04-01 11:56:54,2018-07-01 21:47:13,1,0.29,92,3.75,B - High Value,Yes
3929,51,572.53,11.23,23.62,2018-04-01 12:27:51,2018-06-29 09:40:34,0,0.0,89,0.57,D - Low Value,No
3930,50,4473.69,89.47,190.7,2018-04-02 14:43:27,2018-06-29 07:05:27,0,0.0,88,0.57,C - Mid Value,No
3931,257,11822.14,46.0,123.88,2018-04-01 03:49:12,2018-07-01 18:18:08,0,0.0,92,2.79,B - High Value,No
3933,112,3823.09,34.13,77.23,2018-04-03 07:45:01,2018-06-30 15:56:14,0,0.0,89,1.26,C - Mid Value,No
3934,156,5100.13,32.69,69.65,2018-04-01 12:29:44,2018-07-01 13:26:00,0,0.0,92,1.7,C - Mid Value,No
3935,52,3308.78,63.63,128.75,2018-04-02 15:46:12,2018-06-30 07:58:51,0,0.0,89,0.58,C - Mid Value,No
3936,326,13758.95,42.21,338.35,2018-04-01 04:18:25,2018-07-01 17:12:28,26,7.975,92,3.54,B - High Value,Yes
3937,345,30590.76,88.67,204.81,2018-04-01 02:19:27,2018-07-01 15:30:13,1,0.29,92,3.75,A - Premium,Yes
3938,59,3415.53,57.89,143.29,2018-04-02 03:13:15,2018-06-30 06:46:43,0,0.0,90,0.66,C - Mid Value,No
3939,294,20146.35,68.52,177.49,2018-04-01 05:03:33,2018-07-01 16:27:48,0,0.0,92,3.2,A - Premium,No
3940,124,1121.69,9.05,18.27,2018-04-01 04:39:43,2018-06-29 07:25:49,0,0.0,90,1.38,D - Low Value,No
3941,190,1097.25,5.78,13.02,2018-04-01 13:56:02,2018-07-01 12:28:28,0,0.0,91,2.09,D - Low Value,No
3942,160,7150.0,44.69,93.69,2018-04-01 10:10:45,2018-07-01 10:46:42,0,0.0,92,1.74,B - High Value,No
3943,89,5992.48,67.33,143.51,2018-04-04 19:36:27,2018-06-30 12:10:38,0,0.0,87,1.02,C - Mid Value,No
3944,270,13380.2,49.56,120.12,2018-04-01 00:31:27,2018-07-01 17:39:14,3,1.111,92,2.93,B - High Value,Yes
3945,67,1298.37,19.38,47.59,2018-04-05 08:34:10,2018-07-01 11:38:57,1,1.493,88,0.76,D - Low Value,Yes
3946,85,2100.43,24.71,47.19,2018-04-02 18:00:51,2018-07-01 12:19:01,0,0.0,90,0.94,D - Low Value,No
3947,32,2127.84,66.5,135.48,2018-04-01 10:39:16,2018-07-01 23:53:34,0,0.0,92,0.35,D - Low Value,No
3948,23,1421.42,61.8,115.03,2018-04-02 09:16:30,2018-06-30 19:54:39,0,0.0,90,0.26,D - Low Value,No
3949,63,2118.93,33.63,65.76,2018-04-01 04:37:39,2018-06-29 19:55:29,0,0.0,90,0.7,D - Low Value,No
3950,108,6015.95,55.7,128.33,2018-04-01 11:59:23,2018-07-01 15:18:05,0,0.0,92,1.17,C - Mid Value,No
3951,92,7467.38,81.17,163.58,2018-04-02 10:47:05,2018-06-29 08:30:24,1,1.087,88,1.05,B - High Value,Yes
3952,255,25126.08,98.53,245.24,2018-04-01 02:59:03,2018-07-01 16:29:37,1,0.392,92,2.77,A - Premium,Yes
3953,100,1267.62,12.68,25.8,2018-04-01 06:43:53,2018-06-28 05:06:54,0,0.0,88,1.14,D - Low Value,No
3954,72,2739.0,38.04,80.16,2018-04-02 00:46:04,2018-07-01 07:22:22,2,2.778,91,0.79,D - Low Value,Yes
3955,188,5225.36,27.79,71.79,2018-04-01 12:29:54,2018-07-01 16:09:49,0,0.0,92,2.04,C - Mid Value,No
3956,27,1260.8,46.7,83.32,2018-04-01 21:01:42,2018-06-30 12:13:21,0,0.0,90,0.3,D - Low Value,No
3957,182,6176.93,33.94,116.82,2018-04-01 10:47:40,2018-07-01 13:20:17,0,0.0,92,1.98,C - Mid Value,No
3958,183,12780.83,69.84,158.42,2018-04-01 14:58:03,2018-07-01 06:15:26,0,0.0,91,2.01,B - High Value,No
3959,72,6608.5,91.78,231.04,2018-04-03 13:14:05,2018-07-01 17:41:50,2,2.778,90,0.8,C - Mid Value,Yes
3960,177,12060.57,68.14,172.05,2018-04-01 10:13:48,2018-07-01 04:21:55,0,0.0,91,1.95,B - High Value,No
3961,26,777.04,29.89,64.76,2018-04-07 10:50:42,2018-07-01 09:53:41,0,0.0,85,0.31,D - Low Value,No
3962,88,1557.38,17.7,37.35,2018-04-02 12:10:54,2018-07-01 17:47:07,0,0.0,91,0.97,D - Low Value,No
3963,305,20785.08,68.15,155.92,2018-04-01 06:30:44,2018-07-01 14:51:51,0,0.0,92,3.32,A - Premium,No
3964,313,26729.24,85.4,183.41,2018-04-01 19:34:24,2018-07-01 15:02:02,0,0.0,91,3.44,A - Premium,No
3965,288,7550.31,26.22,58.08,2018-04-01 09:09:37,2018-07-01 15:31:17,4,1.389,92,3.13,B - High Value,Yes
3966,170,2257.11,13.28,30.19,2018-04-01 10:15:22,2018-07-01 14:32:08,0,0.0,92,1.85,D - Low Value,No
3967,35,3091.93,88.34,182.65,2018-04-03 05:40:28,2018-07-01 20:07:31,0,0.0,90,0.39,C - Mid Value,No
3968,177,5902.77,33.35,79.72,2018-04-01 07:49:24,2018-06-29 17:18:02,1,0.565,90,1.97,C - Mid Value,Yes
3969,218,11268.37,51.69,107.72,2018-04-01 15:34:46,2018-07-01 15:44:56,2,0.917,92,2.37,B - High Value,Yes
3970,76,2105.18,27.7,59.94,2018-04-03 10:05:28,2018-06-30 13:05:11,0,0.0,89,0.85,D - Low Value,No
3971,147,4619.2,31.42,71.01,2018-04-01 09:54:25,2018-07-01 14:57:03,0,0.0,92,1.6,C - Mid Value,No
3972,198,5068.83,25.6,62.62,2018-04-01 13:36:50,2018-07-01 07:49:29,0,0.0,91,2.18,C - Mid Value,No
3973,167,7503.99,44.93,103.04,2018-04-01 09:08:22,2018-07-01 15:23:49,0,0.0,92,1.82,B - High Value,No
3974,271,19334.93,71.35,142.54,2018-04-01 04:00:38,2018-07-01 14:00:21,0,0.0,92,2.95,A - Premium,No
3975,7,42.76,6.11,11.7,2018-04-09 13:49:41,2018-06-29 09:03:19,0,0.0,81,0.09,D - Low Value,No
3976,327,19626.07,60.02,154.13,2018-04-01 11:48:35,2018-07-01 10:05:09,2,0.612,91,3.59,A - Premium,Yes
3977,116,7635.5,65.82,129.99,2018-04-01 09:49:53,2018-07-01 17:54:12,0,0.0,92,1.26,B - High Value,No
3978,88,4882.01,55.48,113.16,2018-04-01 11:08:42,2018-06-29 13:22:26,0,0.0,90,0.98,C - Mid Value,No
3979,234,9471.12,40.47,100.92,2018-04-01 06:42:53,2018-07-01 16:54:02,2,0.855,92,2.54,B - High Value,Yes
3980,209,5471.97,26.18,59.5,2018-04-01 03:59:23,2018-07-01 08:48:38,0,0.0,92,2.27,C - Mid Value,No
3981,157,12141.29,77.33,191.6,2018-04-01 07:56:00,2018-07-01 20:03:50,1,0.637,92,1.71,B - High Value,Yes
3982,126,6348.75,50.39,109.08,2018-04-03 04:23:18,2018-07-01 20:29:58,1,0.794,90,1.4,C - Mid Value,Yes
3983,49,1624.2,33.15,83.94,2018-04-04 12:29:08,2018-06-28 08:27:42,1,2.041,85,0.58,D - Low Value,Yes
3984,341,30528.33,89.53,205.42,2018-04-01 20:30:01,2018-07-01 16:25:43,0,0.0,91,3.75,A - Premium,No
3985,110,2257.28,20.52,48.01,2018-04-01 12:38:17,2018-06-27 16:55:08,0,0.0,88,1.25,D - Low Value,No
3986,114,8227.39,72.17,157.16,2018-04-01 12:28:38,2018-06-30 17:13:44,3,2.632,91,1.25,B - High Value,Yes
3987,338,16156.21,47.8,106.98,2018-04-01 08:27:54,2018-07-01 13:05:09,3,0.888,92,3.67,A - Premium,Yes
3988,164,1878.62,11.46,25.09,2018-04-01 06:18:26,2018-07-01 12:27:02,1,0.61,92,1.78,D - Low Value,Yes
3989,67,5577.36,83.24,167.71,2018-04-01 10:35:52,2018-06-29 17:28:20,0,0.0,90,0.74,C - Mid Value,No
3990,6,175.42,29.24,44.26,2018-04-08 12:02:31,2018-06-30 14:29:29,0,0.0,84,0.07,D - Low Value,No
3991,197,1533.47,7.78,17.04,2018-04-01 12:57:25,2018-07-01 08:59:18,0,0.0,91,2.16,D - Low Value,No
3992,32,1979.81,61.87,121.94,2018-04-01 12:11:51,2018-06-27 09:00:37,0,0.0,87,0.37,D - Low Value,No
3993,244,2097.99,8.6,22.92,2018-04-01 19:55:21,2018-07-01 14:18:47,1,0.41,91,2.68,D - Low Value,Yes
3994,201,11373.61,56.59,161.02,2018-04-01 03:52:41,2018-07-01 08:10:30,0,0.0,92,2.18,B - High Value,No
3995,124,13969.65,112.66,230.39,2018-04-02 09:21:16,2018-07-01 16:49:03,3,2.419,91,1.36,B - High Value,Yes
3996,99,7585.27,76.62,183.77,2018-04-02 08:09:50,2018-06-28 13:12:40,0,0.0,88,1.12,B - High Value,No
3997,175,15823.74,90.42,213.54,2018-04-01 02:59:23,2018-07-01 04:57:21,0,0.0,92,1.9,A - Premium,No
3998,315,32958.81,104.63,261.65,2018-04-01 03:51:15,2018-07-01 12:37:14,5,1.587,92,3.42,A - Premium,Yes
3999,111,9474.42,85.36,184.51,2018-04-03 03:49:53,2018-06-29 13:55:38,1,0.901,88,1.26,B - High Value,Yes
4000,113,2456.0,21.73,152.8,2018-04-01 14:03:57,2018-06-29 07:23:00,2,1.77,89,1.27,D - Low Value,Yes
4001,185,1092.35,5.9,14.27,2018-04-01 09:25:25,2018-07-01 09:04:09,1,0.541,91,2.03,D - Low Value,Yes
4002,258,12349.22,47.87,117.37,2018-04-01 11:55:40,2018-06-30 18:55:47,0,0.0,91,2.84,B - High Value,No
4003,77,1475.75,19.17,94.65,2018-04-01 13:01:01,2018-07-01 10:52:46,4,5.195,91,0.85,D - Low Value,Yes
4004,14,1088.9,77.78,127.86,2018-04-03 18:43:05,2018-06-28 17:25:07,0,0.0,86,0.16,D - Low Value,No
4005,304,25588.59,84.17,213.31,2018-04-01 05:53:16,2018-07-01 17:05:19,0,0.0,92,3.3,A - Premium,No
4006,119,2778.36,23.35,52.48,2018-04-01 08:46:13,2018-07-01 12:13:11,0,0.0,92,1.29,D - Low Value,No
4007,300,16856.58,56.19,128.98,2018-04-02 03:39:38,2018-07-01 12:06:37,2,0.667,91,3.3,A - Premium,Yes
4008,146,11342.91,77.69,176.28,2018-04-01 03:18:42,2018-07-01 23:16:41,2,1.37,92,1.59,B - High Value,Yes
4009,141,10261.84,72.78,161.39,2018-04-01 06:25:43,2018-07-01 03:15:46,0,0.0,91,1.55,B - High Value,No
4010,39,1156.38,29.65,65.57,2018-04-01 03:20:48,2018-06-30 13:32:04,0,0.0,91,0.43,D - Low Value,No
4011,197,6658.31,33.8,77.06,2018-04-01 07:10:38,2018-07-01 17:41:30,0,0.0,92,2.14,C - Mid Value,No
4012,169,6376.01,37.73,87.86,2018-04-01 05:53:09,2018-07-01 11:09:24,0,0.0,92,1.84,C - Mid Value,No
4013,238,17705.45,74.39,187.39,2018-04-01 01:55:16,2018-07-01 15:55:52,3,1.261,92,2.59,A - Premium,Yes
4014,264,3020.48,11.44,24.9,2018-04-01 08:15:30,2018-07-01 07:35:49,0,0.0,91,2.9,C - Mid Value,No
4015,79,2563.28,32.45,75.2,2018-04-01 01:38:36,2018-06-29 07:40:03,0,0.0,90,0.88,D - Low Value,No
4016,74,5021.02,67.85,142.34,2018-04-04 15:31:03,2018-06-30 18:19:56,0,0.0,88,0.84,C - Mid Value,No
4017,267,9553.23,35.78,78.31,2018-04-01 11:07:00,2018-07-01 13:35:00,1,0.375,92,2.9,B - High Value,Yes
4018,95,1349.69,14.21,28.59,2018-04-02 09:20:14,2018-07-01 03:18:49,0,0.0,90,1.06,D - Low Value,No
4019,199,18850.25,94.72,223.24,2018-04-01 10:12:19,2018-07-01 16:02:58,1,0.503,92,2.16,A - Premium,Yes
4020,1,16.01,16.01,16.01,2018-06-19 20:12:56,2018-06-19 20:12:56,0,0.0,1,1.0,D - Low Value,No
4021,64,6026.13,94.16,215.67,2018-04-01 15:40:04,2018-06-27 11:30:31,0,0.0,87,0.74,C - Mid Value,No
4022,119,4944.11,41.55,168.15,2018-04-01 10:07:42,2018-07-01 22:15:44,5,4.202,92,1.29,C - Mid Value,Yes
4023,27,1240.25,45.94,107.71,2018-04-06 16:22:02,2018-06-26 10:24:31,1,3.704,81,0.33,D - Low Value,Yes
4024,237,11074.62,46.73,256.2,2018-04-01 05:47:52,2018-07-01 21:25:25,10,4.219,92,2.58,B - High Value,Yes
4025,254,10779.9,42.44,343.15,2018-04-01 08:54:53,2018-07-01 22:34:30,10,3.937,92,2.76,B - High Value,Yes
4026,31,1019.99,32.9,73.08,2018-04-02 06:07:03,2018-06-30 10:56:22,0,0.0,90,0.34,D - Low Value,No
4027,172,18789.95,109.24,613.95,2018-04-01 05:32:53,2018-07-01 16:14:31,9,5.233,92,1.87,A - Premium,Yes
4028,64,1390.2,21.72,42.29,2018-04-02 02:28:16,2018-06-29 22:13:50,0,0.0,89,0.72,D - Low Value,No
4029,318,21411.69,67.33,179.15,2018-04-01 07:17:36,2018-07-01 13:06:20,0,0.0,92,3.46,A - Premium,No
4030,204,20451.18,100.25,227.63,2018-04-01 13:24:05,2018-07-01 14:28:34,7,3.431,92,2.22,A - Premium,Yes
4031,36,1167.09,32.42,73.3,2018-04-07 03:33:37,2018-06-28 16:06:20,0,0.0,83,0.43,D - Low Value,No
4032,364,25314.58,69.55,150.62,2018-04-01 07:11:25,2018-07-01 16:59:21,2,0.549,92,3.96,A - Premium,Yes
4033,282,13084.92,46.4,109.38,2018-04-01 05:01:55,2018-07-01 21:09:44,2,0.709,92,3.07,B - High Value,Yes
4034,261,25692.95,98.44,227.01,2018-04-01 15:18:13,2018-07-01 11:46:11,1,0.383,91,2.87,A - Premium,Yes
4035,292,12412.05,42.51,99.29,2018-04-01 05:22:12,2018-07-01 04:21:13,0,0.0,91,3.21,B - High Value,No
4036,303,29208.31,96.4,234.65,2018-04-01 02:27:51,2018-07-01 05:48:31,3,0.99,92,3.29,A - Premium,Yes
4037,90,3668.26,40.76,81.14,2018-04-03 17:17:43,2018-07-01 09:56:58,0,0.0,89,1.01,C - Mid Value,No
4038,241,18175.11,75.42,187.11,2018-04-01 07:38:44,2018-07-01 13:43:09,0,0.0,92,2.62,A - Premium,No
4039,144,13650.82,94.8,234.77,2018-04-02 13:04:54,2018-06-27 15:21:38,3,2.083,87,1.66,B - High Value,Yes
4040,235,18847.23,80.2,173.74,2018-04-01 07:23:06,2018-07-01 05:28:23,0,0.0,91,2.58,A - Premium,No
4041,302,27494.76,91.04,196.94,2018-04-01 09:40:05,2018-07-01 23:25:15,0,0.0,92,3.28,A - Premium,No
4042,22,1872.89,85.13,149.59,2018-04-04 18:38:37,2018-06-23 20:08:35,0,0.0,81,0.27,D - Low Value,No
4043,165,1319.23,8.0,17.9,2018-04-02 11:32:06,2018-07-01 10:20:25,0,0.0,90,1.83,D - Low Value,No
4044,244,14031.38,57.51,138.09,2018-04-01 00:49:01,2018-07-01 11:23:29,0,0.0,92,2.65,B - High Value,No
4045,164,5409.45,32.98,77.07,2018-04-01 13:54:28,2018-07-01 12:47:58,0,0.0,91,1.8,C - Mid Value,No
4046,140,3152.73,22.52,49.49,2018-04-01 03:59:13,2018-07-01 10:23:27,1,0.714,92,1.52,C - Mid Value,Yes
4047,297,28523.47,96.04,222.94,2018-04-01 09:11:45,2018-07-01 12:48:58,3,1.01,92,3.23,A - Premium,Yes
4048,38,187.24,4.93,10.36,2018-04-01 12:35:54,2018-07-01 19:12:30,0,0.0,92,0.41,D - Low Value,No
4049,191,7985.51,41.81,91.48,2018-04-01 03:18:23,2018-07-01 19:58:22,0,0.0,92,2.08,B - High Value,No
4050,377,14498.98,38.46,92.82,2018-04-01 09:14:24,2018-07-01 05:08:31,2,0.531,91,4.14,A - Premium,Yes
4051,333,20209.73,60.69,138.6,2018-04-01 11:02:45,2018-07-01 11:42:51,0,0.0,92,3.62,A - Premium,No
4052,271,2582.85,9.53,24.03,2018-04-01 00:30:45,2018-07-01 13:04:56,5,1.845,92,2.95,D - Low Value,Yes
4053,92,6544.95,71.14,130.78,2018-04-01 16:03:59,2018-07-01 11:03:02,0,0.0,91,1.01,C - Mid Value,No
4054,307,2406.62,7.84,18.57,2018-04-01 05:36:17,2018-07-01 21:27:05,2,0.651,92,3.34,D - Low Value,Yes
4055,341,4784.58,14.03,31.27,2018-04-01 04:36:51,2018-07-01 06:11:12,1,0.293,92,3.71,C - Mid Value,Yes
4056,163,14848.4,91.09,237.11,2018-04-01 13:00:50,2018-06-30 19:28:06,1,0.613,91,1.79,A - Premium,Yes
4057,315,5287.67,16.79,38.34,2018-04-01 13:24:41,2018-07-01 16:47:05,0,0.0,92,3.42,C - Mid Value,No
4058,236,15717.39,66.6,156.35,2018-04-01 04:33:22,2018-07-01 16:01:10,0,0.0,92,2.57,A - Premium,No
4059,306,17407.03,56.89,127.89,2018-04-01 02:32:43,2018-07-01 19:15:18,1,0.327,92,3.33,A - Premium,Yes
4060,11,495.15,45.01,77.77,2018-04-09 15:11:34,2018-06-29 11:31:06,0,0.0,81,0.14,D - Low Value,No
4061,14,747.02,53.36,83.8,2018-04-01 12:33:47,2018-07-01 19:31:43,0,0.0,92,0.15,D - Low Value,No
4062,24,2500.24,104.18,170.99,2018-04-06 10:56:45,2018-06-27 08:35:46,0,0.0,82,0.29,D - Low Value,No
4063,32,3532.17,110.38,196.61,2018-04-02 10:07:46,2018-06-28 10:43:43,0,0.0,88,0.36,C - Mid Value,No
4064,67,6777.22,101.15,191.86,2018-04-03 15:13:32,2018-06-29 03:35:23,1,1.493,87,0.77,C - Mid Value,Yes
4065,285,14016.58,49.18,110.85,2018-04-01 11:31:01,2018-07-01 08:49:53,0,0.0,91,3.13,B - High Value,No
4066,12,1136.54,94.71,159.97,2018-04-01 09:25:16,2018-06-16 05:05:06,0,0.0,76,0.16,D - Low Value,No
4067,306,25447.03,83.16,222.69,2018-04-01 09:38:41,2018-07-01 20:40:01,1,0.327,92,3.33,A - Premium,Yes
4068,159,3577.84,22.5,177.05,2018-04-01 12:31:43,2018-06-29 13:24:06,7,4.403,90,1.77,C - Mid Value,Yes
4069,363,32768.89,90.27,199.77,2018-04-01 13:39:43,2018-07-01 17:06:10,1,0.275,92,3.95,A - Premium,Yes
4070,57,1751.64,30.73,60.26,2018-04-03 09:39:52,2018-07-01 19:32:32,0,0.0,90,0.63,D - Low Value,No
4071,184,4050.61,22.01,48.25,2018-04-01 16:50:19,2018-06-30 11:57:05,0,0.0,90,2.04,C - Mid Value,No
4072,44,3563.91,81.0,175.24,2018-04-02 17:53:19,2018-06-30 18:43:22,0,0.0,90,0.49,C - Mid Value,No
4073,273,18994.93,69.58,152.07,2018-04-01 17:18:53,2018-07-01 13:56:32,3,1.099,91,3.0,A - Premium,Yes
4074,211,21397.21,101.41,248.95,2018-04-01 05:34:15,2018-07-01 21:24:43,2,0.948,92,2.29,A - Premium,Yes
